10000,1898.97,1452.32,1256.65,226.22,1808.83,1349.22,1484.65,302.8,1016.1,0,1736.36,1699.6,1198.99,1791.79,1212.06,1367.77,1327.54,757.19,1663.19,2118.66,2141.81,599.32,1506.49,619.03,987.16,958.25,88.76,503.05,2059.57,845.54,1430.82,910.03,948.37,1323.97,1055.4,1667.84,737.11,1770.47,1548.57,1742.96,1330.45,581.65,1247.87,1376.64,1593.58,993.17,1423.3,1715.38,687.03,1411.23,991.25,889.51,1170.88,1887.32,1332.12,1138.64,1411.96,893.01,285.64,1658.9,1289.62,169.98,1162.33,1791.09,1893.24,1381.24,1199.47,1495.27,949.84,536.34,1717.63,1479.34,1596,417.49,636,753.96,1057.08,949.74,1281.51,1407.99,1912.04,1368.43,901.36,416.26,1410.14,1295.21,1419.22,315.7,1442.6,1934.18,2128.9,613.93,1512.59,1750.64,1318.36,1657.24,1645.19,2071.56,1148.62,1690.43,1243.9,1377.25,1861.84,2080.28,1304.53,940.16,529.85,2025.22,302.22,1037.51,1649.53,841.54,601.15,1373.17,1025.69,1494.07,1382.94,1417.06,1507.79,1003.28,1958.37,1893.86,1494.07,736.16,2005.87,1235.48,1254.8,1466.31,1341.11,1673.09,1658.54,1397.05,1443.71,1407.63,1434.63,1977.93,1006.12,322.58,1365.71,1438.54,960.53,1434.77,1033.57,1657.47,1024.45,1280.36,174.76,1373.93,817.26,242.42
10000,3061.66,351.55,2200.74,1924.95,2998.3,490.65,2480.37,1737.61,730.07,1736.36,0,2917.33,2309.15,61.59,2806.47,2506.47,2183,2128.1,2898.38,3215.53,856.01,1143.41,2573.87,2270.45,2318.36,1118.05,1752.89,1627.01,684.58,1777.81,383.21,857.44,2058.55,2726.48,2525.8,3002.17,1033.35,45.93,2690.14,107.65,1882.73,1720.97,2420.08,3066.02,142.87,1683.79,2454.93,2735.34,1607.84,398.9,755.14,1121.1,2833.7,3046.77,1891.98,2352.87,392.97,2375.28,1716.71,2985.33,449.44,1885,2830.54,2808.31,3053.65,409.56,2437.81,2587.11,1126.74,2179.33,65.72,2853.73,2894.28,1941.73,2182.63,2371.57,1833.56,1639.98,2097.02,2323.08,3062.25,3056.98,2440.45,1381.39,2772.48,2432.4,396.08,1743.47,354.64,901.02,825.65,1981.64,249.29,20.99,2362.12,2893.41,2964.88,3168.7,2507.15,63.57,2887.03,403.57,2898.02,3198.82,700.17,2358.6,1347.99,3126.64,1722.57,2440.55,2986.47,1766.77,2256.61,3056.28,720.51,2484.36,2743.75,392.75,312.71,744.71,3099.93,3044.51,2441.97,1877.91,3122.75,2115.45,2789.39,2833.64,506.66,227.3,2979.46,392.71,372.43,384.89,360.92,3114.76,736.89,1732.09,456.83,2390.48,1102.22,367.43,2240.13,631.27,2629.51,457.78,1756.08,3059.04,1705.2,1944.08
10000,203.86,2786.65,727.88,1501.83,110.92,2745.46,480.52,1450.99,2397.57,1699.6,2917.33,0,610.7,2949.51,818.58,411,773.42,949.42,41.92,431.68,2794.48,2093.24,367.41,1185.55,715.28,1800.11,1615.4,1409.85,2825.64,1150.96,2780.38,2365.5,879.77,439.72,693.53,215.58,2002.58,2929.35,234.05,2863.43,1123.8,1290.64,507.16,1149,2800.74,1235.25,481.11,329.05,1349.02,2764.21,2380.19,1804.7,1023.38,194.62,1114.37,596.73,2760.44,830.59,1477.03,198.57,2524.98,1716.33,1043.21,326.75,199.52,2726.94,518.49,344.19,1791.72,1227.61,2867.08,318.28,157.1,1283.1,1080.26,1056.22,1087.8,1277.48,855.45,640.73,221.06,1143.33,867.71,1744.32,340.37,486.57,2773.65,1437.96,2774.61,2518.77,2802.32,1107.46,2788.46,2921.01,559.56,47.16,184.58,389.06,554.74,2854.81,952.86,2714.22,311.47,387.97,2230.17,764.16,1692.15,346.23,1461.02,669.96,218.29,1162.01,1202.24,1118.13,2404.65,481.26,357.34,2767.86,2835.39,2393.32,266.67,204.88,538.82,1098.1,320.87,818.7,675.57,314.1,2745.7,2740.53,187.76,2736.85,2790.53,2746.67,2767.76,286.47,2380.29,1440.12,2743.52,571.44,1816.16,2773.52,715.9,2463.81,899.13,2522.45,1851.34,1127.67,1224.47,1493.66
10000,775.3,2176.54,196.25,1040.17,700.31,2137.9,287.89,914.88,1792.86,1198.99,2309.15,610.7,0,2342.64,839.71,201.73,295.09,463.1,589.62,967.94,2242.66,1509.63,314.56,845.01,301.78,1191.18,1110.43,826.75,2256.48,540.87,2170.69,1767.99,279.72,515.79,511.53,703.77,1398.7,2322.26,394.99,2257.83,612,706.23,117.52,1231.57,2191.04,633.54,224.62,521.66,744.04,2154.7,1776.3,1194.17,1011.49,761.12,604.14,131.27,2150.81,519.92,939,685.42,1914.28,1259.57,1025.07,599.53,767.89,2117.38,180.28,311.21,1182.61,843.51,2259.98,589.68,591.24,792.76,675.36,765.74,492.74,671.78,339.97,265.82,781.11,1222.8,615.44,1163.19,514.35,124.18,2164.14,901.2,2164.49,1968.7,2247.2,585.75,2177.76,2313.33,124.94,584.56,664.07,919.14,346.51,2246.93,989.84,2104.46,677.75,938.51,1627.21,421.51,1096.73,872.91,921.77,394.89,689.8,551.88,855.61,1204.38,1799.66,297.68,490.52,2158.26,2225.02,1789.29,824.21,762.46,309.37,510.17,860.31,275.73,725.3,568.04,2138.59,2136.86,678.29,2127.07,2180.72,2136.83,2157.69,841.87,1775.35,899.81,2135.06,262.64,1207.1,2163.57,173.81,1878.61,782.92,1911.78,1367.19,1212.64,614.29,1038.03
10000,3091.08,412.82,2230.29,1978.36,3029.02,551.88,2508.46,1787.48,788.54,1791.79,61.59,2949.51,2342.64,0,2852.76,2538.96,2209.95,2171.14,2931.28,3241.77,815,1200.46,2603.45,2320.79,2358.48,1152.59,1806.88,1672.26,642.21,1814.06,444.4,917.05,2095.07,2766.1,2568.81,3037.99,1083.84,21.71,2721.25,95.58,1904.5,1764.24,2454.41,3116.34,200.59,1714.75,2484.44,2762.02,1648.03,460.26,813.56,1158.97,2882.94,3076.16,1913.82,2389.13,454.41,2419.57,1766.92,3020.96,502.87,1941.59,2880.06,2834.34,3083.04,471.15,2474.06,2617.39,1161.51,2229.77,82.98,2891.71,2929.39,1990.65,2230.12,2420.3,1863.83,1672.1,2123.9,2350.21,3091.24,3107.26,2486.18,1432.58,2810.48,2465.51,457.32,1793.07,416.07,876.38,784.27,2026.25,310.85,42.68,2392.96,2926.37,3000.37,3195.2,2546.66,102.96,2935.21,465.11,2924.06,3225.92,724.76,2401.03,1395.68,3153.53,1772.43,2481.93,3022.46,1803.05,2307.15,3106.24,779.01,2512.23,2781.86,454.1,372.92,803.34,3128.39,3073.61,2468.87,1918.13,3150.21,2144.13,2833.42,2871.48,567.83,228.52,3014.92,454.3,433.49,446.45,422.39,3142.97,794.92,1781.53,518.22,2418.05,1136.99,428.81,2277.28,624.56,2676.8,511.73,1813.91,3109.1,1741.82,1997.5
10000,1001.7,2583.05,1034.97,985.85,915.07,2502.85,1003.57,1085.72,2148.67,1212.06,2806.47,818.58,839.71,2852.76,0,805.49,1134.78,703.61,777.67,1220.58,2942.91,1760.06,924.07,593.17,600.26,1751.97,1150.83,1181.22,2922.1,1139.51,2567.46,2071.24,903.58,407.26,344.28,657.37,1780.96,2831.11,845.42,2783,1429.02,1097.81,755.29,392.52,2670.34,1320.6,948.09,1057.33,1235.99,2548.64,2126.01,1721.59,205.81,997.59,1422.48,711.28,2547.43,448.24,1109.76,661.56,2364.85,1153.34,225.22,1097.08,1000.39,2514.3,667.26,891.01,1741.84,677.03,2771.24,500.33,662.24,876.83,627.37,460.23,1227.59,1331.69,1173.72,1079.8,1023.53,383.96,367.88,1444.98,492.89,801.71,2557.56,1077.38,2571.92,2680.23,2941.48,830.89,2618.96,2816.13,920.52,773.34,661.75,1186.52,493.82,2750.31,153.09,2506.24,1114.8,1171.87,2203.76,502,1459.43,1149.92,1100.32,465.71,642.72,1148.33,611.22,364.81,2157.59,1012.18,487.87,2553.73,2637.57,2139.24,1063.46,1011.25,1060.59,981.63,1121.06,1105.33,144.99,505.28,2497.9,2681.79,668.18,2528.09,2579.62,2538.75,2564.15,1081.62,2134.58,1086.96,2512.18,1043.86,1764.52,2566.8,751.46,2516.39,187.91,2358.52,1312.92,373.2,1196.01,970.01
10000,574.04,2377.86,331.77,1193.29,498.61,2339.63,198.63,1094.29,1994.42,1367.77,2506.47,411,201.73,2538.96,805.49,0,400.51,613.52,392.65,771.33,2410.63,1706.45,148.45,947.48,401.9,1389.12,1280.1,1022.17,2432.55,742.41,2372.17,1968.35,478.7,421.65,524.89,525.46,1600.1,2518.74,194.23,2453.25,750.87,901.66,119.91,1194.02,2389.75,825.59,143.8,351.58,945.41,2356.23,1977.76,1394.07,998.02,559.97,741.99,229.73,2352.31,592.41,1119.3,506,2114.86,1413.24,1014.37,424.69,566.71,2318.9,187.16,129.31,1380.72,963.13,2456.47,446.59,410.45,953.36,798.13,845.24,679.75,866.87,472.5,296.96,580.44,1186.02,670.21,1358.81,384.25,78.92,2365.67,1080.74,2365.81,2135.4,2416.69,755.45,2378.17,2510.26,162.7,387.89,484.17,722.66,338.68,2444.01,958.52,2305.92,494.27,740.02,1820.77,499.24,1296.23,676.15,1102.38,434.53,513.57,753.4,960.81,1164.77,2001.24,207.63,368.05,2359.77,2426.17,1990.76,624.09,561.74,255.33,705.91,662.08,423.83,671.94,425.66,2340.32,2330.99,497.65,2328.52,2382.17,2338.26,2359.03,642.07,1976.92,1080.64,2336.76,245.76,1405.16,2364.96,337.34,2062.27,795.13,2112.48,1531.34,1173.71,815.76,1188.88
10000,887.02,2093.93,103.13,1207.18,834.75,2074.24,301.58,1026.46,1747.16,1327.54,2183,773.42,295.09,2209.95,1134.78,400.51,0,672.68,766.38,1032.75,2021.76,1524.66,407.41,1085.48,576.37,1084.03,1239.83,877.64,2052.61,525.29,2092.44,1745.75,393.85,796.65,804.55,920.55,1365.18,2190.63,539.71,2120.41,352.97,766.49,390.53,1526.64,2076.08,516.2,292.58,552.36,740.45,2078.17,1734.02,1105.31,1305.11,872.03,343.8,424.87,2073.27,794.25,1046.64,900.62,1821.44,1418.63,1318.28,626.13,878.85,2040.83,471.17,429.25,1077.07,1066.51,2128.8,844.95,805.63,957.14,902.74,1026.98,367.6,568.9,86.06,140.36,885.08,1517.86,894.68,1196.01,777.68,359.19,2087.54,1013.12,2081.87,1746.07,2029.24,746.99,2080.06,2184.62,239.78,762.71,878.78,985.75,641.34,2119.64,1284.87,2026.26,715.7,1015.98,1485.31,698.19,1101.39,943.67,1029.32,685.52,909.95,533.97,1093.17,1499.46,1752.71,304.19,757.9,2080.97,2138.31,1746.27,920.29,868.04,258.97,591.62,940.34,93.77,1018.73,823.68,2077.29,1993.41,891.57,2048.42,2101.24,2057.48,2075.7,934.19,1729.01,1007.85,2066.36,209.32,1100.52,2082.78,421.98,1696.56,1073.2,1820.76,1501.8,1507.72,586.73,1209.2
10000,1145.55,1933.51,578.05,580.81,1056.93,1869.49,750.05,502.8,1513.28,757.19,2128.1,949.42,463.1,2171.14,703.61,613.52,672.68,0,914.99,1362.71,2241.96,1166.42,756.28,417.89,234.4,1050.61,670.67,508.79,2218.58,448.57,1921.6,1458.69,293.14,621.64,397.71,946.4,1125.77,2149.68,791.45,2096.95,842.8,407.15,493.91,1042.23,1996.16,642.94,685.16,964.1,534.12,1903.69,1492.86,1024.17,795.61,1133.44,839.2,383.8,1901.37,255.61,529.06,934.32,1696.43,800.86,801.07,1038.17,1139.52,1867.68,442.3,742.28,1040.55,393.88,2088.7,768.21,860.32,340.53,231.4,390.65,585.51,643.75,662.35,708.79,1157.66,1032.64,343.35,821.84,690.77,544.19,1912.94,490.05,1921.88,1982.09,2239.8,162.7,1956.87,2136.27,587.78,909.07,917.83,1315.31,415.12,2069.76,817.59,1857.57,1106.25,1325.29,1503.91,232.13,800.28,1268.85,513.53,322.26,928.47,456.04,423.68,1022.51,1521.45,759.99,661.76,1908.22,1986.35,1506.25,1203.83,1139.3,771.55,279.68,1250.13,597.16,663.93,751.4,1866.95,1990.47,932.02,1880.02,1933.07,1890.45,1914.39,1223.24,1497.41,493.21,1873.72,721.56,1063.61,1918.35,289.61,1812.87,554.63,1691.3,918.28,1028.35,497.54,577.36
10000,244.31,2763.3,715.83,1464.05,151.16,2720.37,479.12,1417.2,2371.45,1663.19,2898.38,41.92,589.62,2931.28,777.67,392.65,766.38,914.99,0,472.47,2788.14,2063.02,364.28,1145.15,680.62,1780.59,1579.37,1380.47,2816.64,1128.26,2756.62,2337.48,854.65,397.82,652.64,190.52,1976.39,2911.01,227.74,2845.78,1118.33,1261.71,482.7,1111.13,2780.66,1218.23,473.9,349.98,1323.76,2740.3,2353.81,1783.6,982.68,235.62,1108.98,568.22,2736.63,791.16,1443.31,171.89,2502.94,1677.99,1002.47,355.48,240.31,2703.09,488.27,338.21,1772.08,1188.08,2848.73,277.58,117.77,1247.16,1041.85,1015.29,1071.98,1259.29,846.97,636.65,262.16,1105.34,826.88,1714.13,298.45,466.01,2749.74,1404.24,2751.27,2512.45,2795.51,1073.93,2766.61,2902.35,546.17,5.95,155.17,430.34,516.68,2836.03,912.88,2690.53,347.24,428.21,2213.41,726.25,1664.23,387.82,1427.42,631.42,190.31,1139.34,1161.91,1080.25,2378.62,480.74,315.57,2744.02,2812.39,2366.97,307.46,246.29,539.42,1070.22,362.16,807.34,634.39,272.79,2720.39,2723.64,160.88,2713.17,2766.88,2723.05,2744.37,327.2,2354.25,1406.65,2718.9,568.27,1796.55,2750.01,687.46,2451.65,857.21,2500.24,1813.92,1089.79,1201.79,1455.68
